# STN,Date,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T,   TD,   SQ,    Q,   DR,   RH,   VV,    U,   IX,    M,    R,    S,    O,    Y
,,,,,,,,,,,,,,,,,,,,,
249,15/05/2021,20210515,13,130,20,20,40,129,84,0,119,0,0,64,74,5,0,0,0,0,0
249,15/05/2021,20210515,14,100,20,20,40,138,81,2,113,0,0,65,68,5,0,0,0,0,0
249,15/05/2021,20210515,15,120,20,30,40,133,76,3,156,0,0,72,68,5,0,0,0,0,0
249,15/05/2021,20210515,16,130,30,20,50,122,85,0,26,0,-1,64,78,7,0,1,0,0,0
249,15/05/2021,20210515,17,130,30,20,70,108,87,0,21,6,11,70,87,7,0,1,0,0,0
249,15/05/2021,20210515,18,130,20,30,40,110,87,0,31,0,-1,70,85,7,0,1,0,0,0
249,15/05/2021,20210515,19,140,30,20,40,109,87,0,9,0,0,70,86,5,0,0,0,0,0
249,15/05/2021,20210515,20,180,20,20,40,106,98,0,1,3,10,57,94,7,0,1,0,0,0
249,15/05/2021,20210515,21,150,10,20,40,108,92,0,0,7,5,70,90,7,0,1,0,0,0
249,15/05/2021,20210515,22,170,30,30,50,105,94,0,0,0,0,65,92,5,0,0,0,0,0
249,15/05/2021,20210515,23,180,20,20,40,94,90,0,0,0,0,64,97,5,0,0,0,0,0
249,15/05/2021,20210515,24,180,20,20,30,86,84,0,0,0,0,28,98,7,0,0,0,0,0
249,16/05/2021,20210516,1,190,20,20,30,92,89,0,0,0,0,28,98,7,0,0,0,0,0
249,16/05/2021,20210516,2,200,20,30,30,96,94,0,0,0,0,45,98,7,0,0,0,0,0
249,16/05/2021,20210516,3,220,30,30,50,98,91,0,0,0,0,57,95,7,0,0,0,0,0
249,16/05/2021,20210516,4,220,30,20,40,91,85,0,1,0,0,60,96,5,0,0,0,0,0
249,16/05/2021,20210516,5,240,30,30,40,96,87,0,13,0,0,60,93,5,0,0,0,0,0
249,16/05/2021,20210516,6,240,30,40,50,104,91,2,40,0,0,61,91,5,0,0,0,0,0
249,16/05/2021,20210516,7,240,30,30,60,100,92,0,9,6,11,50,95,7,0,1,0,0,0
249,16/05/2021,20210516,8,250,60,60,90,116,93,1,81,0,-1,70,86,7,0,1,0,0,0
249,16/05/2021,20210516,9,250,60,60,90,119,97,3,121,0,0,69,86,7,0,0,0,0,0
249,16/05/2021,20210516,10,220,60,40,110,97,83,0,56,5,28,59,91,7,0,1,0,0,0
249,16/05/2021,20210516,11,260,50,60,80,128,106,5,161,1,1,67,86,7,0,1,0,0,0
249,16/05/2021,20210516,12,250,60,60,90,136,101,4,195,0,0,71,79,7,0,0,0,0,0
249,16/05/2021,20210516,13,250,60,60,90,140,92,9,268,0,0,69,73,5,0,0,0,0,0
249,16/05/2021,20210516,14,250,60,60,90,136,87,9,255,0,0,70,72,5,0,0,0,0,0
249,16/05/2021,20210516,15,260,50,50,80,141,94,10,219,0,0,68,73,5,0,0,0,0,0
249,16/05/2021,20210516,16,250,40,50,70,133,79,10,176,0,0,71,69,5,0,0,0,0,0
249,16/05/2021,20210516,17,250,40,40,70,136,81,10,121,0,0,72,69,5,0,0,0,0,0
249,16/05/2021,20210516,18,260,40,30,70,128,77,10,90,0,0,74,71,5,0,0,0,0,0
249,16/05/2021,20210516,19,220,20,20,40,116,78,8,36,0,0,75,77,5,0,0,0,0,0
249,16/05/2021,20210516,20,210,10,20,20,92,69,0,3,0,0,70,85,5,0,0,0,0,0
249,16/05/2021,20210516,21,180,10,10,20,87,73,0,0,0,0,70,90,5,0,0,0,0,0
249,16/05/2021,20210516,22,160,10,20,20,71,64,0,0,0,0,65,95,5,0,0,0,0,0
249,16/05/2021,20210516,23,190,10,10,20,77,72,0,0,0,0,65,96,5,0,0,0,0,0
249,16/05/2021,20210516,24,0,10,0,20,87,83,0,0,0,-1,64,97,7,0,1,0,0,0
249,17/05/2021,20210517,1,200,30,20,70,93,88,0,0,10,56,50,96,7,0,1,0,0,0
249,17/05/2021,20210517,2,130,20,20,40,88,84,0,0,5,28,65,97,7,0,1,0,0,0
249,17/05/2021,20210517,3,160,20,30,40,97,88,0,0,1,1,65,93,7,0,1,0,0,0
249,17/05/2021,20210517,4,160,30,30,50,95,87,0,1,2,2,65,94,7,0,1,0,0,0
249,17/05/2021,20210517,5,160,30,20,40,99,91,0,10,0,0,62,94,5,0,0,0,0,0
249,17/05/2021,20210517,6,170,30,30,40,109,98,0,25,0,-1,62,93,7,0,1,0,0,0
249,17/05/2021,20210517,7,190,30,30,50,118,101,0,66,0,0,68,89,5,0,0,0,0,0
249,17/05/2021,20210517,8,220,20,10,40,124,105,0,71,0,-1,70,87,7,0,1,0,0,0
249,17/05/2021,20210517,9,70,10,20,20,125,99,0,69,0,0,70,84,7,0,0,0,0,0
249,17/05/2021,20210517,10,190,20,20,40,123,103,0,41,5,13,70,87,7,0,1,0,0,0
249,17/05/2021,20210517,11,10,20,40,60,116,106,0,42,7,37,63,93,7,0,1,0,0,0
249,17/05/2021,20210517,12,340,40,30,60,122,107,0,54,4,3,65,90,7,0,1,0,0,0
249,17/05/2021,20210517,13,340,40,50,70,136,106,2,121,0,-1,70,82,7,0,1,0,0,0
249,17/05/2021,20210517,14,310,60,80,100,131,94,7,213,0,0,75,78,5,0,0,0,0,0
249,17/05/2021,20210517,15,330,70,70,100,127,84,8,200,0,0,75,75,7,0,0,0,0,0
249,17/05/2021,20210517,16,320,60,60,90,121,82,1,103,0,0,75,77,5,0,0,0,0,0
249,17/05/2021,20210517,17,320,60,50,80,114,76,10,129,0,0,75,77,5,0,0,0,0,0
249,17/05/2021,20210517,18,290,40,40,70,108,71,2,49,0,0,75,78,7,0,0,0,0,0
249,17/05/2021,20210517,19,270,30,30,60,95,72,5,23,0,0,70,85,5,0,0,0,0,0
249,17/05/2021,20210517,20,260,30,30,50,79,69,0,2,0,0,65,93,5,0,0,0,0,0
249,17/05/2021,20210517,21,250,30,30,40,78,69,0,0,0,0,65,93,5,0,0,0,0,0
249,17/05/2021,20210517,22,240,20,20,30,70,65,0,0,0,0,61,96,5,0,0,0,0,0
249,17/05/2021,20210517,23,230,20,20,20,67,64,0,0,0,0,58,97,7,0,0,0,0,0
249,17/05/2021,20210517,24,250,20,20,20,57,54,0,0,0,0,56,98,7,0,0,0,0,0
249,18/05/2021,20210518,1,240,10,10,20,67,64,0,0,0,0,50,98,7,0,0,0,0,0
249,18/05/2021,20210518,2,180,10,10,20,81,78,0,0,0,0,56,98,7,0,0,0,0,0
249,18/05/2021,20210518,3,220,10,10,20,85,83,0,0,6,1,45,98,7,0,1,0,0,0
249,18/05/2021,20210518,4,220,10,10,20,86,84,0,1,0,-1,39,98,7,0,1,0,0,0
249,18/05/2021,20210518,5,0,0,0,20,84,81,0,11,0,0,21,98,7,0,0,0,0,0
249,18/05/2021,20210518,6,290,10,10,20,99,92,0,39,0,0,57,95,7,0,0,0,0,0
249,18/05/2021,20210518,7,290,10,20,30,107,76,0,59,0,0,70,81,5,0,0,0,0,0
249,18/05/2021,20210518,8,270,20,30,40,112,76,0,94,0,0,75,78,5,0,0,0,0,0
249,18/05/2021,20210518,9,290,30,30,50,133,87,8,211,0,0,75,73,5,0,0,0,0,0
249,18/05/2021,20210518,10,270,40,50,90,131,85,4,144,0,0,75,73,5,0,0,0,0,0
249,18/05/2021,20210518,11,270,50,60,80,132,93,3,167,0,0,75,77,5,0,0,0,0,0
249,18/05/2021,20210518,12,260,60,60,90,138,89,6,227,0,0,75,72,5,0,0,0,0,0
249,18/05/2021,20210518,13,270,70,70,110,142,96,10,308,0,0,75,73,5,0,0,0,0,0
249,18/05/2021,20210518,14,290,60,60,100,132,90,4,153,0,0,75,75,5,0,0,0,0,0
249,18/05/2021,20210518,15,290,60,60,80,132,81,6,174,0,0,75,71,5,0,0,0,0,0
249,18/05/2021,20210518,16,290,50,60,80,132,83,10,185,0,0,75,72,5,0,0,0,0,0
249,18/05/2021,20210518,17,300,50,40,80,132,75,10,144,0,0,80,68,5,0,0,0,0,0
249,18/05/2021,20210518,18,280,50,40,80,121,74,10,92,0,0,75,72,5,0,0,0,0,0
249,18/05/2021,20210518,19,260,30,30,50,102,74,8,37,0,0,70,83,5,0,0,0,0,0
249,18/05/2021,20210518,20,230,20,20,40,84,68,0,3,0,0,70,90,5,0,0,0,0,0
249,18/05/2021,20210518,21,230,20,20,30,79,70,0,0,0,0,65,93,5,0,0,0,0,0
249,18/05/2021,20210518,22,180,10,10,20,70,65,0,0,0,0,58,96,7,0,0,0,0,0
249,18/05/2021,20210518,23,190,20,20,30,77,72,0,0,0,0,61,96,5,0,0,0,0,0
249,18/05/2021,20210518,24,190,20,20,30,77,68,0,0,0,0,62,93,5,0,0,0,0,0
249,19/05/2021,20210519,1,200,20,20,30,80,72,0,0,0,0,61,95,5,0,0,0,0,0
249,19/05/2021,20210519,2,210,20,20,30,87,78,0,0,0,0,59,93,7,0,0,0,0,0
249,19/05/2021,20210519,3,230,30,20,40,82,75,0,0,0,0,57,95,7,0,0,0,0,0
249,19/05/2021,20210519,4,210,20,30,30,83,77,0,1,0,0,59,95,7,0,0,0,0,0
249,19/05/2021,20210519,5,200,20,20,30,93,84,0,12,0,0,59,94,7,0,0,0,0,0
249,19/05/2021,20210519,6,210,20,20,30,105,95,0,34,0,0,58,93,7,0,0,0,0,0
249,19/05/2021,20210519,7,220,30,30,50,114,103,0,47,0,0,60,93,5,0,0,0,0,0
249,19/05/2021,20210519,8,200,40,40,70,117,96,1,91,0,0,70,86,5,0,0,0,0,0
249,19/05/2021,20210519,9,220,40,40,70,106,80,2,113,1,3,65,83,7,0,1,0,0,0
249,19/05/2021,20210519,10,200,30,30,60,115,86,0,69,4,11,70,82,7,0,1,0,1,0
249,19/05/2021,20210519,11,230,30,20,50,135,92,0,137,0,0,75,75,7,0,0,0,1,0
249,19/05/2021,20210519,12,180,50,40,100,103,85,0,68,0,0,70,88,7,0,0,0,1,0
249,19/05/2021,20210519,13,180,40,40,70,109,92,0,51,0,-1,70,89,7,0,1,0,1,0
249,19/05/2021,20210519,14,170,40,30,60,135,101,3,146,0,-1,75,80,7,0,1,0,0,0
249,19/05/2021,20210519,15,90,30,30,80,116,66,1,82,0,0,75,71,7,0,0,0,0,0
249,19/05/2021,20210519,16,0,10,0,40,133,71,2,92,0,0,80,66,5,0,0,0,0,0
249,19/05/2021,20210519,17,330,10,40,60,141,90,4,82,4,12,75,71,7,0,1,0,0,0
249,19/05/2021,20210519,18,320,40,40,70,124,80,10,107,0,0,75,74,7,0,0,0,0,0
249,19/05/2021,20210519,19,320,30,20,50,112,80,8,31,0,0,75,80,5,0,0,0,0,0
249,19/05/2021,20210519,20,300,30,20,40,83,70,0,7,0,0,65,91,5,0,0,0,0,0
249,19/05/2021,20210519,21,280,20,30,30,66,62,0,0,0,0,58,97,7,0,0,0,0,0
249,19/05/2021,20210519,22,260,30,30,40,63,60,0,0,0,0,29,98,7,0,0,0,0,0
249,19/05/2021,20210519,23,250,30,30,30,57,56,0,0,0,0,1,99,7,1,0,0,0,0
249,19/05/2021,20210519,24,250,30,30,40,57,56,0,0,0,0,1,99,7,1,0,0,0,0
249,20/05/2021,20210520,1,250,30,20,30,62,61,0,0,0,0,2,99,7,1,0,0,0,0
249,20/05/2021,20210520,2,250,20,20,40,56,54,0,0,0,0,3,98,7,1,0,0,0,0
249,20/05/2021,20210520,3,250,20,20,30,40,38,0,0,0,0,1,99,7,1,0,0,0,0
249,20/05/2021,20210520,4,240,10,20,20,38,36,0,2,0,0,1,99,7,1,0,0,0,0
249,20/05/2021,20210520,5,240,20,20,20,61,60,3,21,0,0,2,99,7,1,0,0,0,0
249,20/05/2021,20210520,6,260,10,20,20,95,91,10,70,0,0,61,97,7,1,0,0,0,0
249,20/05/2021,20210520,7,260,20,20,40,113,91,10,124,0,0,70,86,5,0,0,0,0,0
249,20/05/2021,20210520,8,230,30,30,50,130,82,10,175,0,0,75,72,5,0,0,0,0,0
249,20/05/2021,20210520,9,220,30,30,60,142,81,10,215,0,0,80,66,5,0,0,0,0,0
249,20/05/2021,20210520,10,200,30,40,60,147,72,6,175,0,0,82,61,5,0,0,0,0,0
249,20/05/2021,20210520,11,210,40,30,70,145,80,0,77,0,0,80,65,5,0,0,0,0,0
249,20/05/2021,20210520,12,150,40,40,90,136,87,2,143,0,-1,71,72,7,0,1,0,0,0
249,20/05/2021,20210520,13,220,40,60,90,147,76,1,90,0,-1,81,62,7,0,1,0,0,0
249,20/05/2021,20210520,14,240,50,40,80,146,90,0,83,0,0,80,69,5,0,0,0,0,0
249,20/05/2021,20210520,15,200,40,40,60,141,81,0,56,0,0,80,67,7,0,0,0,0,0
249,20/05/2021,20210520,16,200,50,50,100,143,67,0,66,0,-1,82,60,7,0,1,0,0,0
249,20/05/2021,20210520,17,200,60,60,90,137,49,0,36,0,0,83,55,5,0,0,0,0,0
249,20/05/2021,20210520,18,210,50,30,80,121,80,0,19,4,1,75,75,7,0,1,0,0,0
249,20/05/2021,20210520,19,150,40,40,90,117,77,3,14,0,-1,75,76,7,0,1,0,0,0
249,20/05/2021,20210520,20,170,50,50,80,123,81,0,2,0,-1,75,75,7,0,1,0,0,0
249,20/05/2021,20210520,21,170,60,70,90,125,76,0,0,0,-1,75,71,7,0,1,0,0,0
249,20/05/2021,20210520,22,170,80,70,140,123,79,0,0,0,-1,75,74,7,0,1,0,0,0
249,20/05/2021,20210520,23,170,70,70,110,119,82,0,0,0,-1,75,78,7,0,1,0,0,0
249,20/05/2021,20210520,24,230,70,70,120,117,89,0,0,5,16,70,83,7,0,1,0,1,0
249,21/05/2021,20210521,1,210,80,70,150,104,84,0,0,7,12,65,87,7,0,1,0,0,0
249,21/05/2021,20210521,2,210,70,70,110,102,75,0,0,2,1,65,83,7,0,1,0,0,0
249,21/05/2021,20210521,3,220,70,70,120,102,71,0,0,0,0,63,81,7,0,0,0,0,0
249,21/05/2021,20210521,4,220,80,80,140,106,68,2,2,0,0,64,77,5,0,0,0,0,0
249,21/05/2021,20210521,5,210,90,70,150,111,70,2,13,0,0,66,76,5,0,0,0,0,0
249,21/05/2021,20210521,6,210,80,80,120,108,82,0,29,5,13,68,83,7,0,1,0,0,0
249,21/05/2021,20210521,7,210,80,80,130,113,78,0,32,0,0,68,78,5,0,0,0,0,0
249,21/05/2021,20210521,8,220,110,120,180,123,75,0,50,0,0,66,72,5,0,0,0,0,0
249,21/05/2021,20210521,9,220,130,130,200,126,74,0,105,0,0,66,70,5,0,0,0,0,0
249,21/05/2021,20210521,10,220,130,130,220,128,73,1,97,0,0,69,69,5,0,0,0,0,0
249,21/05/2021,20210521,11,220,130,130,210,132,59,2,148,0,0,71,61,5,0,0,0,0,0
249,21/05/2021,20210521,12,220,140,140,230,139,64,1,161,0,0,72,60,5,0,0,0,0,0
249,21/05/2021,20210521,13,230,160,170,240,141,62,6,223,0,0,75,59,5,0,0,0,0,0
249,21/05/2021,20210521,14,230,160,150,240,146,69,5,198,0,0,70,59,5,0,0,0,0,0
249,21/05/2021,20210521,15,230,160,150,270,147,48,7,212,0,0,72,51,5,0,0,0,0,0
249,21/05/2021,20210521,16,220,170,180,260,138,46,8,169,0,0,71,53,5,0,0,0,0,0
249,21/05/2021,20210521,17,230,150,160,250,129,59,1,75,0,0,71,62,5,0,0,0,0,0
249,21/05/2021,20210521,18,220,150,150,250,127,52,0,45,0,0,72,60,5,0,0,0,0,0
249,21/05/2021,20210521,19,220,130,120,240,110,75,0,12,6,3,60,78,7,0,1,0,0,0
249,21/05/2021,20210521,20,220,120,120,190,105,80,0,2,10,9,58,84,7,0,1,0,0,0
249,21/05/2021,20210521,21,220,120,130,190,105,79,0,0,9,6,58,83,7,0,1,0,0,0
249,21/05/2021,20210521,22,220,110,110,170,106,81,0,0,8,4,59,84,7,0,1,0,0,0
249,21/05/2021,20210521,23,220,120,120,180,106,81,0,0,5,2,58,84,7,0,1,0,0,0
249,21/05/2021,20210521,24,220,110,100,170,108,81,0,0,4,1,66,83,7,0,1,0,0,0
249,22/05/2021,20210522,1,200,90,80,170,96,81,0,0,6,5,59,90,7,0,1,0,0,0
249,22/05/2021,20210522,2,220,100,120,180,102,86,0,0,9,7,59,89,7,0,1,0,0,0
249,22/05/2021,20210522,3,230,110,120,170,101,81,0,0,10,19,60,87,7,0,1,0,0,0
249,22/05/2021,20210522,4,220,110,100,170,100,89,0,1,10,15,50,92,7,0,1,0,0,0
249,22/05/2021,20210522,5,240,100,100,170,103,93,0,2,8,11,50,93,7,0,1,0,0,0
249,22/05/2021,20210522,6,240,90,80,140,106,94,0,17,5,1,63,92,7,0,1,0,0,0
249,22/05/2021,20210522,7,250,80,80,130,107,95,2,42,1,2,56,92,7,0,1,0,0,0
249,22/05/2021,20210522,8,260,90,90,130,116,93,2,83,0,-1,70,86,7,0,1,0,0,0
249,22/05/2021,20210522,9,270,90,80,130,113,94,0,97,0,0,70,88,7,0,0,0,0,0
249,22/05/2021,20210522,10,270,90,90,130,114,88,0,105,0,0,70,83,5,0,0,0,0,0
249,22/05/2021,20210522,11,270,100,100,150,116,85,3,153,0,0,70,81,5,0,0,0,0,0
249,22/05/2021,20210522,12,280,110,100,150,107,90,2,127,1,2,60,89,7,0,1,0,0,0
249,22/05/2021,20210522,13,270,110,110,150,113,82,2,145,1,1,70,81,7,0,1,0,0,0
249,22/05/2021,20210522,14,270,110,110,160,117,84,3,176,0,0,75,79,5,0,0,0,0,0
249,22/05/2021,20210522,15,280,100,90,140,109,75,2,137,0,0,75,79,7,0,0,0,0,0
249,22/05/2021,20210522,16,270,90,90,140,111,70,2,99,0,0,75,75,5,0,0,0,0,0
249,22/05/2021,20210522,17,280,90,80,130,108,65,3,63,0,0,75,75,5,0,0,0,0,0
249,22/05/2021,20210522,18,280,70,70,120,101,66,0,35,0,0,75,78,7,0,0,0,0,0
249,22/05/2021,20210522,19,290,60,60,90,94,57,5,25,0,0,75,77,5,0,0,0,0,0
249,22/05/2021,20210522,20,250,40,30,80,74,55,0,4,0,0,70,87,5,0,0,0,0,0
249,22/05/2021,20210522,21,250,30,20,40,77,62,0,0,0,0,70,90,5,0,0,0,0,0
249,22/05/2021,20210522,22,240,30,20,40,67,53,0,0,0,0,70,90,5,0,0,0,0,0
249,22/05/2021,20210522,23,250,30,20,40,66,47,0,0,0,0,70,87,5,0,0,0,0,0
249,22/05/2021,20210522,24,230,20,20,30,63,52,0,0,0,0,65,92,5,0,0,0,0,0
249,23/05/2021,20210523,1,220,20,20,30,72,55,0,0,0,0,70,88,5,0,0,0,0,0
249,23/05/2021,20210523,2,230,20,20,30,75,60,0,0,0,0,70,90,5,0,0,0,0,0
249,23/05/2021,20210523,3,200,20,20,30,75,64,0,0,0,0,65,92,5,0,0,0,0,0
249,23/05/2021,20210523,4,180,20,20,30,72,63,0,2,0,0,65,94,5,0,0,0,0,0
249,23/05/2021,20210523,5,170,20,20,30,83,74,0,14,0,0,64,94,5,0,0,0,0,0
249,23/05/2021,20210523,6,170,20,30,40,99,88,0,39,0,0,59,93,7,0,0,0,0,0
249,23/05/2021,20210523,7,210,30,40,60,111,90,0,65,0,0,68,86,5,0,0,0,0,0
249,23/05/2021,20210523,8,280,40,40,100,90,77,2,65,2,14,56,91,7,0,1,0,0,0
249,23/05/2021,20210523,9,280,40,40,80,114,79,3,118,0,-1,75,79,7,0,1,0,0,0
249,23/05/2021,20210523,10,250,50,70,100,120,77,1,95,0,0,75,75,5,0,0,0,0,0
249,23/05/2021,20210523,11,250,70,80,110,95,77,1,105,2,8,58,88,7,0,1,0,0,0
249,23/05/2021,20210523,12,240,70,90,120,124,78,4,194,2,3,75,73,7,0,1,0,0,0
249,23/05/2021,20210523,13,230,90,90,140,122,53,4,212,0,0,82,62,5,0,0,0,0,0
249,23/05/2021,20210523,14,240,90,80,130,127,48,7,237,0,0,82,58,5,0,0,0,0,0
249,23/05/2021,20210523,15,240,90,90,160,131,41,7,204,0,0,82,54,5,0,0,0,0,0
249,23/05/2021,20210523,16,240,70,70,130,134,50,10,183,0,0,81,56,5,0,0,0,0,0
249,23/05/2021,20210523,17,230,50,30,100,132,71,8,89,0,0,80,66,5,0,0,0,0,0
249,23/05/2021,20210523,18,190,20,20,50,128,76,0,41,0,0,75,70,5,0,0,0,0,0
249,23/05/2021,20210523,19,200,30,50,80,115,79,0,7,5,1,73,78,7,0,1,0,0,0
249,23/05/2021,20210523,20,160,40,40,70,110,82,0,2,0,-1,70,82,7,0,1,0,0,0
249,23/05/2021,20210523,21,210,40,50,80,108,84,0,0,3,3,65,84,7,0,1,0,0,0
249,23/05/2021,20210523,22,160,30,30,70,108,86,0,0,5,1,70,85,7,0,1,0,0,0
249,23/05/2021,20210523,23,160,40,40,60,112,82,0,0,0,-1,70,81,7,0,1,0,0,0
249,23/05/2021,20210523,24,180,30,20,60,109,86,0,0,0,-1,70,85,7,0,1,0,0,0
249,24/05/2021,20210524,1,160,40,50,80,117,78,0,0,0,-1,75,76,7,0,1,0,0,0
249,24/05/2021,20210524,2,210,50,30,80,110,86,0,0,5,1,70,85,7,0,1,0,0,0
249,24/05/2021,20210524,3,180,20,20,50,105,88,0,0,5,1,70,89,7,0,1,0,0,0
249,24/05/2021,20210524,4,190,40,50,90,104,91,0,1,9,3,65,91,7,0,1,0,0,0
249,24/05/2021,20210524,5,180,50,70,100,105,88,0,8,10,3,70,89,7,0,1,0,0,0
249,24/05/2021,20210524,6,190,70,70,110,107,88,0,30,8,2,70,88,7,0,1,0,0,0
249,24/05/2021,20210524,7,190,80,80,130,106,88,0,47,9,2,68,88,7,0,1,0,0,0
249,24/05/2021,20210524,8,200,70,70,120,109,91,0,61,7,2,68,88,7,0,1,0,0,0
249,24/05/2021,20210524,9,190,60,80,100,113,95,0,96,6,1,70,88,7,0,1,0,0,0
249,24/05/2021,20210524,10,190,60,60,110,114,99,0,88,8,3,68,90,7,0,1,0,0,0
249,24/05/2021,20210524,11,180,60,60,100,118,99,0,93,5,1,70,88,7,0,1,0,0,0
249,24/05/2021,20210524,12,180,60,60,100,125,95,0,102,0,-1,70,82,7,0,1,0,0,0
249,24/05/2021,20210524,13,190,70,70,100,137,90,1,158,0,0,75,73,5,0,0,0,0,0
249,24/05/2021,20210524,14,220,60,40,100,115,104,0,68,6,28,64,93,7,0,1,0,0,0
249,24/05/2021,20210524,15,210,40,50,80,129,92,4,158,1,5,75,78,7,0,1,0,0,0
249,24/05/2021,20210524,16,220,30,20,70,140,94,7,183,0,0,75,73,5,0,0,0,0,0
249,24/05/2021,20210524,17,990,20,10,40,146,79,10,153,0,0,81,63,5,0,0,0,0,0
249,24/05/2021,20210524,18,120,20,20,30,122,101,1,23,0,0,70,86,7,0,0,0,0,0
249,24/05/2021,20210524,19,280,30,10,100,97,85,0,3,8,45,50,92,7,0,1,0,1,0
249,24/05/2021,20210524,20,120,20,20,30,101,93,0,2,5,3,65,94,7,0,1,0,0,0
249,24/05/2021,20210524,21,190,20,20,40,99,94,0,0,10,6,60,96,7,0,1,0,0,0
249,24/05/2021,20210524,22,200,20,20,40,95,91,0,0,10,4,58,97,7,0,1,0,0,0
249,24/05/2021,20210524,23,210,30,30,50,93,88,0,0,7,3,58,96,7,0,1,0,0,0
249,24/05/2021,20210524,24,230,30,20,50,91,85,0,0,9,3,62,96,7,0,1,0,0,0
249,25/05/2021,20210525,1,230,20,30,40,87,81,0,0,0,-1,57,96,7,0,1,0,0,0
249,25/05/2021,20210525,2,260,20,20,40,92,85,0,0,0,0,57,95,7,0,0,0,0,0
249,25/05/2021,20210525,3,210,20,30,40,87,76,0,0,0,-1,65,92,7,0,1,0,0,0
249,25/05/2021,20210525,4,210,30,30,50,81,74,0,2,0,0,62,94,5,0,0,0,0,0
249,25/05/2021,20210525,5,220,30,20,50,82,73,0,13,0,0,64,94,5,0,0,0,0,0
249,25/05/2021,20210525,6,220,40,30,60,86,78,0,25,3,2,60,94,7,0,1,0,0,0
249,25/05/2021,20210525,7,230,40,30,60,105,95,1,64,0,-1,64,93,7,0,1,0,0,0
249,25/05/2021,20210525,8,280,50,70,80,116,83,3,125,0,0,74,80,5,0,0,0,0,0
249,25/05/2021,20210525,9,280,70,80,100,122,91,2,131,0,-1,70,81,7,0,1,0,0,0
249,25/05/2021,20210525,10,270,80,90,120,127,87,3,174,0,0,75,76,5,0,0,0,0,0
249,25/05/2021,20210525,11,270,90,100,130,129,87,5,224,0,0,75,75,5,0,0,0,0,0
249,25/05/2021,20210525,12,270,90,80,130,125,84,5,209,0,0,75,75,7,0,0,0,0,0
249,25/05/2021,20210525,13,270,80,80,110,121,82,3,170,0,0,75,77,5,0,0,0,0,0
249,25/05/2021,20210525,14,280,80,70,120,123,87,2,158,0,0,75,78,5,0,0,0,0,0
249,25/05/2021,20210525,15,260,70,80,110,108,92,4,104,1,4,56,89,7,0,1,0,0,0
249,25/05/2021,20210525,16,260,70,80,120,117,84,2,91,0,-1,75,80,7,0,1,0,0,0
249,25/05/2021,20210525,17,270,70,80,110,112,81,2,63,0,0,70,81,5,0,0,0,0,0
249,25/05/2021,20210525,18,270,60,70,90,109,82,4,52,0,0,70,83,7,0,0,0,0,0
249,25/05/2021,20210525,19,260,60,50,80,104,85,0,15,0,-1,70,87,7,0,1,0,0,0
249,25/05/2021,20210525,20,270,50,50,80,101,81,0,3,0,-1,70,87,7,0,1,0,0,0
249,25/05/2021,20210525,21,260,40,40,60,96,82,0,0,4,1,70,90,7,0,1,0,0,0
249,25/05/2021,20210525,22,250,30,40,50,97,82,0,0,0,-1,70,90,7,0,1,0,0,0
249,25/05/2021,20210525,23,250,30,30,50,97,82,0,0,0,0,70,89,5,0,0,0,0,0
249,25/05/2021,20210525,24,230,30,30,40,89,76,0,0,0,0,65,91,7,0,0,0,0,0
249,26/05/2021,20210526,1,230,30,30,40,77,66,0,0,0,0,65,92,5,0,0,0,0,0
249,26/05/2021,20210526,2,220,20,30,40,84,76,0,0,0,0,65,94,5,0,0,0,0,0
249,26/05/2021,20210526,3,220,30,30,40,84,79,0,0,0,0,60,96,5,0,0,0,0,0
249,26/05/2021,20210526,4,200,20,20,30,83,79,0,2,0,0,58,97,7,0,0,0,0,0
249,26/05/2021,20210526,5,220,30,30,50,93,81,0,11,0,0,65,92,5,0,0,0,0,0
249,26/05/2021,20210526,6,260,30,50,70,112,92,4,44,0,0,70,87,5,0,0,0,0,0
249,26/05/2021,20210526,7,270,60,60,90,113,82,8,101,0,0,70,81,5,0,0,0,0,0
249,26/05/2021,20210526,8,280,60,60,90,115,82,4,123,0,0,75,80,5,0,0,0,0,0
249,26/05/2021,20210526,9,280,60,70,100,116,70,5,180,0,0,75,73,5,0,0,0,0,0
249,26/05/2021,20210526,10,270,70,80,100,129,81,5,206,0,0,75,73,5,0,0,0,0,0
249,26/05/2021,20210526,11,270,80,90,120,125,63,8,243,0,0,80,65,5,0,0,0,0,0
249,26/05/2021,20210526,12,270,100,100,130,125,72,8,266,0,0,80,69,5,0,0,0,0,0
249,26/05/2021,20210526,13,280,90,100,130,114,75,2,170,0,0,75,76,5,0,0,0,0,0
249,26/05/2021,20210526,14,260,100,90,140,106,78,0,52,0,-1,70,83,7,0,1,0,0,0
249,26/05/2021,20210526,15,260,90,90,140,100,92,0,55,10,5,33,94,7,0,1,0,0,0
249,26/05/2021,20210526,16,280,80,70,140,107,99,0,28,10,4,63,95,7,0,1,0,0,0
249,26/05/2021,20210526,17,300,70,60,100,111,98,1,43,3,2,65,91,7,0,1,0,0,0
249,26/05/2021,20210526,18,290,60,60,90,108,96,0,29,4,1,65,92,7,0,1,0,0,0
249,26/05/2021,20210526,19,290,60,60,90,107,95,0,10,0,-1,65,92,7,0,1,0,0,0
