# STN,DATE,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   IX,    M,    R,    S,    O,    Y
,,,,,,,,,,,,,,,,,,,,,,,
344,02/03/2021,20210302,6,80,20,30,40,1,-2,0,0,0,0,10305,39,0,98,7,0,0,0,0,0
344,02/03/2021,20210302,7,60,20,20,30,2,0,3,5,0,0,10307,32,0,98,7,0,0,0,0,0
344,02/03/2021,20210302,8,80,20,30,40,33,23,10,38,0,0,10309,56,0,92,7,0,0,0,0,0
344,02/03/2021,20210302,9,80,30,30,50,53,29,10,89,0,0,10310,61,0,84,5,0,0,0,0,0
344,02/03/2021,20210302,10,100,30,20,40,74,39,10,134,0,0,10309,63,0,78,5,0,0,0,0,0
344,02/03/2021,20210302,11,100,20,20,40,93,46,10,154,0,0,10307,65,0,72,5,0,0,0,0,0
344,02/03/2021,20210302,12,90,20,30,40,117,55,10,153,0,0,10301,69,0,65,5,0,0,0,0,0
344,02/03/2021,20210302,13,80,30,30,40,124,58,10,156,0,0,10297,72,0,64,5,0,0,0,0,0
344,02/03/2021,20210302,14,100,30,30,50,131,57,10,147,0,0,10292,72,0,60,5,0,0,0,0,0
344,02/03/2021,20210302,15,100,30,30,50,135,56,10,113,0,0,10289,74,0,58,5,0,0,0,0,0
344,02/03/2021,20210302,16,90,30,20,40,132,60,10,77,0,0,10287,73,0,61,5,0,0,0,0,0
344,02/03/2021,20210302,17,50,20,30,30,112,55,8,30,0,0,10286,70,0,68,5,0,0,0,0,0
344,02/03/2021,20210302,18,60,20,20,30,92,50,0,1,0,0,10288,68,0,74,5,0,0,0,0,0
344,02/03/2021,20210302,19,70,10,10,20,76,49,0,0,0,0,10289,65,0,83,5,0,0,0,0,0
344,02/03/2021,20210302,20,0,10,0,10,62,49,0,0,0,0,10289,62,0,91,5,0,0,0,0,0
344,02/03/2021,20210302,21,310,10,10,10,42,40,0,0,0,0,10291,56,0,98,7,0,0,0,0,0
344,02/03/2021,20210302,22,0,0,0,10,43,39,0,0,0,0,10290,57,0,97,7,0,0,0,0,0
344,02/03/2021,20210302,23,330,0,10,10,40,38,0,0,0,0,10287,50,0,98,7,0,0,0,0,0
344,02/03/2021,20210302,24,270,0,10,10,36,33,0,0,0,0,10287,2,0,98,7,1,0,0,0,0
344,03/03/2021,20210303,1,220,10,10,10,26,24,0,0,0,0,10288,29,0,98,7,1,0,0,0,0
344,03/03/2021,20210303,2,220,10,10,10,21,19,0,0,0,0,10284,24,0,98,7,1,0,0,0,0
344,03/03/2021,20210303,3,220,10,10,10,30,28,0,0,0,0,10281,3,0,98,7,1,0,0,0,0
344,03/03/2021,20210303,4,220,10,10,10,19,16,0,0,0,0,10280,4,8,98,7,1,0,0,0,0
344,03/03/2021,20210303,5,280,10,10,20,31,29,0,0,0,0,10282,9,8,98,7,1,0,0,0,0
344,03/03/2021,20210303,6,270,20,20,30,21,19,0,0,0,0,10282,2,9,99,7,1,0,0,0,0
344,03/03/2021,20210303,7,280,20,10,30,30,29,0,2,0,0,10286,1,9,99,7,1,0,0,0,0
344,03/03/2021,20210303,8,290,10,10,30,31,30,0,11,0,0,10289,1,9,99,7,1,0,0,0,0
344,03/03/2021,20210303,9,270,10,10,20,39,38,0,20,0,0,10289,1,9,99,7,1,0,0,0,0
344,03/03/2021,20210303,10,320,20,20,30,46,45,0,51,0,0,10287,2,9,99,7,1,0,0,0,0
344,03/03/2021,20210303,11,290,10,10,30,57,55,0,71,0,0,10287,21,8,98,7,1,0,0,0,0
344,03/03/2021,20210303,12,270,10,10,30,76,65,5,123,0,0,10284,38,3,92,7,0,0,0,0,0
344,03/03/2021,20210303,13,260,10,10,20,95,69,7,136,0,0,10276,56,4,83,7,0,0,0,0,0
344,03/03/2021,20210303,14,270,10,20,30,99,63,10,133,0,0,10273,56,1,78,7,0,0,0,0,0
344,03/03/2021,20210303,15,270,30,30,40,95,61,10,105,0,0,10270,57,0,78,7,0,0,0,0,0
344,03/03/2021,20210303,16,340,30,30,50,66,46,10,64,0,0,10271,42,7,87,7,0,0,0,0,0
344,03/03/2021,20210303,17,310,30,30,50,50,40,5,18,0,0,10268,29,8,93,7,0,0,0,0,0
344,03/03/2021,20210303,18,360,20,20,40,44,40,0,1,0,0,10267,18,8,97,7,0,0,0,0,0
344,03/03/2021,20210303,19,330,20,20,40,42,41,0,0,0,0,10267,16,8,98,7,0,0,0,0,0
344,03/03/2021,20210303,20,350,20,10,30,41,40,0,0,0,0,10262,9,9,99,7,1,0,0,0,0
344,03/03/2021,20210303,21,340,20,20,30,43,40,0,0,0,0,10260,12,8,98,7,1,0,0,0,0
344,03/03/2021,20210303,22,10,20,20,40,41,38,0,0,0,0,10256,14,8,98,7,1,0,0,0,0
344,03/03/2021,20210303,23,20,20,20,30,41,40,0,0,0,0,10250,4,9,98,7,1,0,0,0,0
344,03/03/2021,20210303,24,50,20,20,30,40,39,0,0,0,0,10245,5,9,99,7,1,0,0,0,0
344,04/03/2021,20210304,1,320,20,20,30,40,37,0,0,0,0,10245,12,8,98,7,1,0,0,0,0
344,04/03/2021,20210304,2,350,20,20,30,40,37,0,0,0,0,10239,10,8,98,7,1,0,0,0,0
344,04/03/2021,20210304,3,360,20,30,40,39,36,0,0,0,0,10230,14,8,98,7,1,0,0,0,0
344,04/03/2021,20210304,4,350,20,20,40,39,37,0,0,0,0,10229,19,8,98,7,0,0,0,0,0
344,04/03/2021,20210304,5,40,20,20,30,38,32,0,0,0,0,10223,34,8,95,7,0,0,0,0,0
344,04/03/2021,20210304,6,360,20,20,40,39,33,0,0,0,0,10222,41,8,95,7,0,0,0,0,0
344,04/03/2021,20210304,7,10,20,20,30,40,30,0,1,0,0,10222,36,8,93,7,0,0,0,0,0
344,04/03/2021,20210304,8,20,20,20,40,41,30,0,5,0,0,10221,26,8,92,7,0,0,0,0,0
344,04/03/2021,20210304,9,20,20,30,40,41,35,0,8,0,0,10220,19,8,95,7,0,0,0,0,0
344,04/03/2021,20210304,10,20,30,20,40,40,36,0,11,0,0,10220,14,8,97,7,0,0,0,0,0
344,04/03/2021,20210304,11,350,30,40,60,45,34,0,18,0,0,10220,50,8,93,7,0,0,0,0,0
344,04/03/2021,20210304,12,10,30,30,60,49,32,0,24,0,0,10222,60,8,88,5,0,0,0,0,0
344,04/03/2021,20210304,13,20,30,30,50,51,24,0,28,0,0,10219,70,8,82,5,0,0,0,0,0
344,04/03/2021,20210304,14,360,40,40,60,53,25,0,24,0,-1,10220,70,8,82,7,0,1,0,0,0
344,04/03/2021,20210304,15,330,30,20,60,52,39,0,23,0,-1,10216,65,8,91,7,0,1,0,0,0
344,04/03/2021,20210304,16,360,40,50,80,50,32,0,13,0,-1,10217,60,8,88,7,0,1,0,0,0
344,04/03/2021,20210304,17,350,60,60,100,49,16,7,20,0,0,10220,70,8,79,5,0,0,0,0,0
344,04/03/2021,20210304,18,360,60,60,100,46,7,0,1,0,0,10225,70,8,75,7,0,0,0,0,0
344,04/03/2021,20210304,19,350,50,50,90,39,5,0,0,0,-1,10228,67,8,78,7,0,1,0,0,0
344,04/03/2021,20210304,20,340,40,30,80,36,0,0,0,0,-1,10230,73,8,77,7,0,1,0,0,0
344,04/03/2021,20210304,21,350,30,50,80,36,-1,0,0,0,-1,10234,68,8,76,7,0,1,0,0,0
344,04/03/2021,20210304,22,350,30,40,60,38,-12,0,0,0,-1,10237,76,8,69,7,0,1,0,0,0
344,04/03/2021,20210304,23,10,30,40,60,37,-12,0,0,0,0,10243,75,8,70,5,0,0,0,0,0
344,04/03/2021,20210304,24,20,50,50,70,33,8,0,0,0,0,10247,70,8,83,7,0,0,0,0,0
344,05/03/2021,20210305,1,20,40,50,80,34,-3,0,0,0,0,10254,75,8,76,5,0,0,0,0,0
344,05/03/2021,20210305,2,10,40,40,80,20,-2,0,0,0,0,10258,70,0,84,5,0,0,0,0,0
344,05/03/2021,20210305,3,350,30,30,60,9,-6,0,0,0,0,10263,69,0,89,5,0,0,0,0,0
344,05/03/2021,20210305,4,10,30,30,60,15,-10,0,0,0,0,10267,70,0,83,5,0,0,0,0,0
344,05/03/2021,20210305,5,360,30,30,60,12,-13,0,0,0,0,10274,70,0,83,5,0,0,0,0,0
344,05/03/2021,20210305,6,10,20,20,40,3,-18,0,0,0,0,10278,70,0,86,5,0,0,0,0,0
344,05/03/2021,20210305,7,360,20,20,30,5,-15,2,6,0,0,10287,70,0,86,5,0,0,0,0,0
344,05/03/2021,20210305,8,30,20,30,40,24,-1,8,43,0,0,10295,70,5,83,5,0,0,0,0,0
344,05/03/2021,20210305,9,50,40,40,60,37,-5,10,95,0,0,10300,75,1,74,5,0,0,0,0,0
344,05/03/2021,20210305,10,70,50,50,80,45,-39,10,135,0,0,10304,81,0,54,5,0,0,0,0,0
344,05/03/2021,20210305,11,30,40,40,80,53,-28,10,162,0,0,10307,77,0,55,5,0,0,0,0,0
344,05/03/2021,20210305,12,20,40,40,80,61,-30,10,178,0,0,10309,81,4,52,5,0,0,0,0,0
344,05/03/2021,20210305,13,10,40,40,80,57,-38,9,159,0,0,10310,82,6,50,5,0,0,0,0,0
344,05/03/2021,20210305,14,40,50,40,80,65,-27,10,148,0,0,10310,81,7,51,5,0,0,0,0,0
344,05/03/2021,20210305,15,30,50,40,80,59,-33,10,130,0,0,10312,81,2,51,5,0,0,0,0,0
344,05/03/2021,20210305,16,40,40,30,70,56,-14,7,67,0,0,10312,83,1,60,5,0,0,0,0,0
344,05/03/2021,20210305,17,50,50,50,70,42,-34,8,33,0,0,10319,83,0,57,5,0,0,0,0,0
344,05/03/2021,20210305,18,50,40,30,60,15,-32,0,3,0,0,10327,75,0,70,5,0,0,0,0,0
344,05/03/2021,20210305,19,30,20,20,40,26,-23,0,0,0,0,10331,75,0,70,5,0,0,0,0,0
344,05/03/2021,20210305,20,360,10,10,30,4,-19,0,0,0,0,10335,70,0,84,5,0,0,0,0,0
344,05/03/2021,20210305,21,10,10,10,20,0,-17,0,0,0,0,10339,70,0,88,5,0,0,0,0,0
344,05/03/2021,20210305,22,340,10,10,20,-14,-20,0,0,0,0,10344,65,0,95,5,0,0,0,0,0
344,05/03/2021,20210305,23,20,10,10,20,-12,-22,0,0,0,0,10348,65,0,93,5,0,0,0,0,0
344,05/03/2021,20210305,24,350,10,10,10,-19,-24,0,0,0,0,10350,65,0,95,5,0,0,0,0,0
344,06/03/2021,20210306,1,0,0,0,10,-15,-24,0,0,0,0,10348,65,0,93,5,0,0,0,0,0
344,06/03/2021,20210306,2,0,0,0,10,-24,-29,0,0,0,0,10347,58,0,96,7,0,0,0,0,0
344,06/03/2021,20210306,3,0,0,0,10,-26,-32,0,0,0,0,10344,25,0,95,7,0,0,0,0,0
344,06/03/2021,20210306,4,0,0,0,10,-29,-32,0,0,0,0,10342,3,3,98,7,1,0,0,0,1
344,06/03/2021,20210306,5,0,10,0,10,-36,-39,0,0,0,0,10347,3,2,98,7,1,0,0,0,1
344,06/03/2021,20210306,6,350,10,10,20,-36,-41,0,0,0,0,10348,56,8,96,7,1,0,0,0,1
344,06/03/2021,20210306,7,0,0,0,10,-25,-28,5,11,0,0,10354,8,1,98,7,1,0,0,0,1
344,06/03/2021,20210306,8,80,10,10,10,6,0,10,58,0,0,10354,59,4,95,7,1,0,0,0,1
344,06/03/2021,20210306,9,40,10,20,20,36,5,10,102,0,0,10356,75,8,80,7,0,0,0,0,0
344,06/03/2021,20210306,10,60,30,30,50,49,7,10,129,0,0,10354,75,8,74,5,0,0,0,0,0
344,06/03/2021,20210306,11,80,40,50,70,57,-1,10,192,0,0,10351,80,7,66,5,0,0,0,0,0
344,06/03/2021,20210306,12,70,40,40,60,46,-11,1,82,0,0,10348,80,8,66,7,0,0,0,0,0
344,06/03/2021,20210306,13,110,30,20,60,54,-24,2,80,0,0,10342,82,8,57,5,0,0,0,0,0
344,06/03/2021,20210306,14,80,20,30,60,67,-17,8,149,0,0,10334,82,8,55,5,0,0,0,0,0
344,06/03/2021,20210306,15,60,40,30,70,64,-20,10,133,0,0,10326,82,6,55,5,0,0,0,0,0
344,06/03/2021,20210306,16,40,40,30,60,62,-23,10,98,0,0,10321,83,1,54,5,0,0,0,0,0
344,06/03/2021,20210306,17,50,20,30,50,54,-14,8,46,0,0,10318,83,8,61,5,0,0,0,0,0
344,06/03/2021,20210306,18,60,30,30,60,24,-19,0,4,0,0,10319,75,3,73,5,0,0,0,0,0
344,06/03/2021,20210306,19,350,30,20,40,25,-8,0,0,0,0,10317,75,5,78,5,0,0,0,0,0
344,06/03/2021,20210306,20,350,30,20,30,22,-3,0,0,0,0,10314,70,8,83,5,0,0,0,0,0
344,06/03/2021,20210306,21,20,20,20,30,19,-5,0,0,0,0,10311,70,2,83,5,0,0,0,0,0
344,06/03/2021,20210306,22,60,20,20,40,-1,-18,0,0,0,0,10309,70,0,88,5,0,0,0,0,0
344,06/03/2021,20210306,23,330,10,10,30,-10,-18,0,0,0,0,10306,65,0,93,5,0,0,0,0,0
344,06/03/2021,20210306,24,340,10,10,20,-14,-17,0,0,0,0,10303,56,7,98,7,0,0,0,0,0
344,07/03/2021,20210307,1,0,0,0,10,-7,-11,0,0,0,0,10300,65,8,97,5,0,0,0,0,0
344,07/03/2021,20210307,2,0,0,0,10,-1,-5,0,0,0,0,10293,60,8,97,5,0,0,0,0,0
344,07/03/2021,20210307,3,0,0,0,20,0,-3,0,0,0,0,10285,60,8,97,5,0,0,0,0,0
344,07/03/2021,20210307,4,0,0,0,10,4,-1,0,0,0,0,10283,59,8,96,7,0,0,0,0,0
344,07/03/2021,20210307,5,990,10,10,30,8,4,0,0,0,0,10281,64,8,97,5,0,0,0,0,0
344,07/03/2021,20210307,6,90,10,10,20,10,0,0,0,0,0,10276,65,8,93,5,0,0,0,0,0
344,07/03/2021,20210307,7,0,0,0,20,15,-6,0,3,0,0,10274,70,8,86,5,0,0,0,0,0
344,07/03/2021,20210307,8,140,10,10,20,34,-6,0,16,0,0,10273,75,8,75,5,0,0,0,0,0
344,07/03/2021,20210307,9,0,10,0,10,45,-15,0,33,0,0,10272,80,8,65,5,0,0,0,0,0
344,07/03/2021,20210307,10,10,0,10,20,48,-17,0,53,0,0,10269,82,8,63,5,0,0,0,0,0
344,07/03/2021,20210307,11,320,10,10,20,47,-24,0,47,0,0,10267,81,8,60,5,0,0,0,0,0
344,07/03/2021,20210307,12,40,10,10,30,50,-15,0,50,0,0,10265,83,8,62,5,0,0,0,0,0
344,07/03/2021,20210307,13,330,30,40,50,50,-22,0,32,0,0,10258,83,8,59,5,0,0,0,0,0
344,07/03/2021,20210307,14,340,30,40,50,48,-23,0,39,0,0,10253,83,8,60,5,0,0,0,0,0
344,07/03/2021,20210307,15,330,30,20,50,47,-24,0,35,0,0,10248,82,8,59,5,0,0,0,0,0
344,07/03/2021,20210307,16,340,20,30,50,45,-30,0,21,0,0,10244,81,8,58,5,0,0,0,0,0
344,07/03/2021,20210307,17,330,20,20,40,42,-18,5,19,0,0,10241,71,8,64,5,0,0,0,0,0
344,07/03/2021,20210307,18,340,30,20,40,38,-9,0,2,0,0,10245,67,8,71,5,0,0,0,0,0
344,07/03/2021,20210307,19,300,20,10,30,35,-3,0,0,0,0,10246,63,8,76,5,0,0,0,0,0
344,07/03/2021,20210307,20,340,10,10,30,35,-3,0,0,0,0,10245,62,8,76,5,0,0,0,0,0
344,07/03/2021,20210307,21,350,10,10,20,15,0,0,0,0,0,10247,60,0,89,5,0,0,0,0,0
344,07/03/2021,20210307,22,300,10,10,10,5,-9,0,0,0,0,10249,58,8,89,7,0,0,0,0,0
344,07/03/2021,20210307,23,220,10,10,10,11,-10,0,0,0,0,10246,57,8,85,7,0,0,0,0,0
344,07/03/2021,20210307,24,260,10,10,20,16,1,0,0,0,0,10244,56,8,89,7,0,0,0,0,0
344,08/03/2021,20210308,1,250,10,10,20,16,0,0,0,0,0,10241,57,8,88,7,0,0,0,0,0
344,08/03/2021,20210308,2,290,20,10,20,19,3,0,0,0,0,10239,57,8,89,7,0,0,0,0,0
344,08/03/2021,20210308,3,260,10,10,20,18,-2,0,0,0,0,10235,59,8,86,7,0,0,0,0,0
344,08/03/2021,20210308,4,260,20,20,30,29,-1,0,0,0,0,10234,61,8,80,5,0,0,0,0,0
344,08/03/2021,20210308,5,270,20,20,30,29,1,0,0,0,0,10237,60,8,81,5,0,0,0,0,0
344,08/03/2021,20210308,6,260,10,10,20,29,1,0,0,0,0,10236,60,8,82,5,0,0,0,0,0
344,08/03/2021,20210308,7,270,20,20,20,36,6,0,3,0,0,10239,60,8,80,5,0,0,0,0,0
344,08/03/2021,20210308,8,270,10,10,20,41,11,0,19,0,0,10242,61,8,80,5,0,0,0,0,0
344,08/03/2021,20210308,9,250,10,20,20,54,15,1,56,0,0,10241,61,7,75,5,0,0,0,0,0
344,08/03/2021,20210308,10,250,30,30,50,72,16,9,127,0,0,10239,64,8,67,5,0,0,0,0,0
344,08/03/2021,20210308,11,260,30,30,60,75,17,10,161,0,0,10239,65,8,66,5,0,0,0,0,0
344,08/03/2021,20210308,12,250,40,40,60,81,12,10,180,0,0,10237,68,8,61,5,0,0,0,0,0
344,08/03/2021,20210308,13,270,40,40,60,79,4,9,156,0,0,10232,68,8,59,5,0,0,0,0,0
344,08/03/2021,20210308,14,240,40,40,70,76,7,5,112,0,0,10228,72,8,61,5,0,0,0,0,0
344,08/03/2021,20210308,15,270,40,40,60,68,5,6,83,0,0,10222,69,8,64,5,0,0,0,0,0
344,08/03/2021,20210308,16,250,40,30,60,64,6,0,26,0,0,10220,70,8,66,5,0,0,0,0,0
344,08/03/2021,20210308,17,260,40,30,60,57,13,0,11,0,-1,10218,65,8,73,7,0,1,0,0,0
344,08/03/2021,20210308,18,260,30,30,50,50,22,0,1,0,-1,10218,59,8,82,7,0,1,0,0,0
344,08/03/2021,20210308,19,240,30,30,50,46,27,0,0,10,1,10218,59,8,87,7,0,1,0,0,0
344,08/03/2021,20210308,20,220,40,30,60,44,29,0,0,10,7,10213,57,8,89,7,0,1,0,0,0
344,08/03/2021,20210308,21,220,40,50,80,47,31,0,0,10,4,10209,57,8,89,7,0,1,0,0,0
344,08/03/2021,20210308,22,220,50,50,80,45,32,0,0,10,6,10206,56,8,91,7,0,1,0,0,0
344,08/03/2021,20210308,23,210,60,70,90,46,34,0,0,10,4,10200,50,8,92,7,0,1,0,0,0
344,08/03/2021,20210308,24,220,60,70,100,46,36,0,0,10,1,10195,50,8,93,7,0,1,0,0,0
344,09/03/2021,20210309,1,230,70,60,100,45,37,0,0,10,4,10191,48,8,94,7,0,1,0,0,0
344,09/03/2021,20210309,2,240,50,40,80,48,42,0,0,10,8,10186,35,8,96,7,0,1,0,0,0
344,09/03/2021,20210309,3,240,50,50,80,51,45,0,0,10,7,10177,35,8,95,7,0,1,0,0,0
344,09/03/2021,20210309,4,230,40,40,80,54,50,0,0,10,3,10172,30,8,97,7,0,1,0,0,0
344,09/03/2021,20210309,5,280,40,40,60,59,57,0,0,6,2,10171,24,8,98,7,0,1,0,0,0
344,09/03/2021,20210309,6,300,40,40,60,60,57,0,0,8,1,10174,50,8,98,7,0,1,0,0,0
344,09/03/2021,20210309,7,300,30,30,50,61,56,0,2,0,-1,10176,49,8,96,7,0,1,0,0,0
344,09/03/2021,20210309,8,300,30,30,60,64,58,0,10,0,-1,10179,65,8,96,7,0,1,0,0,0
344,09/03/2021,20210309,9,310,30,30,60,65,57,0,26,3,1,10181,62,8,95,7,0,1,0,0,0
344,09/03/2021,20210309,10,310,40,50,80,72,55,3,65,2,1,10181,67,8,88,7,0,1,0,0,0
344,09/03/2021,20210309,11,310,50,50,80,76,40,1,108,0,-1,10181,75,8,77,7,0,1,0,0,0
344,09/03/2021,20210309,12,310,60,70,90,75,36,1,108,0,0,10183,75,8,76,7,0,0,0,0,0
344,09/03/2021,20210309,13,310,50,50,90,73,38,0,68,0,0,10181,75,8,78,5,0,0,0,0,0
344,09/03/2021,20210309,14,330,50,50,90,70,34,0,46,0,0,10182,75,8,77,5,0,0,0,0,0
344,09/03/2021,20210309,15,320,50,40,80,71,36,0,45,0,0,10182,75,8,78,5,0,0,0,0,0
344,09/03/2021,20210309,16,330,40,30,70,68,35,0,26,0,0,10183,75,8,79,5,0,0,0,0,0
344,09/03/2021,20210309,17,300,40,30,60,63,33,0,9,0,0,10185,75,8,80,5,0,0,0,0,0
344,09/03/2021,20210309,18,290,20,20,50,60,34,0,1,0,0,10188,70,8,83,5,0,0,0,0,0
344,09/03/2021,20210309,19,270,20,20,40,57,37,0,0,0,0,10192,70,8,87,5,0,0,0,0,0
344,09/03/2021,20210309,20,300,20,10,30,55,37,0,0,0,0,10193,70,8,88,5,0,0,0,0,0
344,09/03/2021,20210309,21,0,0,0,20,37,22,0,0,0,0,10189,70,5,90,5,0,0,0,0,0
344,09/03/2021,20210309,22,990,10,10,20,25,16,0,0,0,0,10186,65,1,93,5,0,0,0,0,0
344,09/03/2021,20210309,23,150,10,10,20,28,15,0,0,0,0,10184,65,8,91,5,0,0,0,0,0
344,09/03/2021,20210309,24,170,10,10,20,42,34,0,0,0,0,10184,57,8,94,7,0,0,0,0,0
344,10/03/2021,20210310,1,170,20,30,40,51,41,0,0,0,0,10183,50,8,92,7,0,0,0,0,0
344,10/03/2021,20210310,2,180,30,40,50,49,38,0,0,0,0,10180,56,8,92,7,0,0,0,0,0
344,10/03/2021,20210310,3,180,40,40,60,48,40,0,0,0,0,10174,45,8,94,7,0,0,0,0,0
344,10/03/2021,20210310,4,190,30,30,50,43,37,0,0,0,0,10172,44,8,95,7,0,0,0,0,0
344,10/03/2021,20210310,5,180,30,30,50,45,36,0,0,0,0,10166,50,8,93,7,0,0,0,0,0
344,10/03/2021,20210310,6,180,40,40,50,46,34,0,0,0,0,10164,57,8,92,7,0,0,0,0,0
344,10/03/2021,20210310,7,180,40,40,60,46,36,0,3,0,0,10162,56,8,92,7,0,0,0,0,0
344,10/03/2021,20210310,8,180,50,50,70,53,40,0,13,0,0,10161,57,8,91,7,0,0,0,0,0
344,10/03/2021,20210310,9,190,50,60,90,61,38,0,18,0,0,10156,60,8,85,5,0,0,0,0,0
344,10/03/2021,20210310,10,190,60,70,100,68,31,0,41,0,0,10152,67,8,77,5,0,0,0,0,0
344,10/03/2021,20210310,11,190,60,60,100,74,30,0,60,0,0,10144,68,8,73,5,0,0,0,0,0
344,10/03/2021,20210310,12,200,70,70,120,82,31,0,65,0,0,10137,67,8,70,5,0,0,0,0,0
344,10/03/2021,20210310,13,200,70,70,110,87,28,0,59,0,-1,10125,67,8,66,7,0,1,0,0,0
344,10/03/2021,20210310,14,180,80,80,130,90,28,0,37,0,0,10114,68,8,64,5,0,0,0,0,0
344,10/03/2021,20210310,15,200,90,100,160,88,15,0,24,0,-1,10109,68,8,59,7,0,1,0,0,0
344,10/03/2021,20210310,16,200,100,80,170,69,32,0,14,8,6,10101,59,8,77,7,0,1,0,0,0
344,10/03/2021,20210310,17,190,90,90,150,66,33,0,7,10,8,10086,60,8,79,7,0,1,0,0,0
344,10/03/2021,20210310,18,190,90,100,150,65,36,0,0,10,9,10078,57,8,82,7,0,1,0,0,0
344,10/03/2021,20210310,19,180,90,90,140,64,38,0,0,9,5,10067,58,8,83,7,0,1,0,0,0
344,10/03/2021,20210310,20,180,100,100,170,63,38,0,0,10,8,10051,58,8,83,7,0,1,0,0,0
344,10/03/2021,20210310,21,190,110,110,180,63,39,0,0,8,1,10037,50,8,84,7,0,1,0,0,0
344,10/03/2021,20210310,22,190,110,100,180,62,44,0,0,5,1,10022,57,8,88,7,0,1,0,0,0
344,10/03/2021,20210310,23,190,110,110,180,65,49,0,0,0,-1,10009,40,8,89,7,0,1,0,0,0
344,10/03/2021,20210310,24,190,100,100,160,69,57,0,0,0,-1,9997,57,8,91,7,0,1,0,0,0
344,11/03/2021,20210311,1,190,100,110,160,71,63,0,0,9,2,9985,39,8,94,7,0,1,0,0,0
344,11/03/2021,20210311,2,200,100,100,170,79,70,0,0,0,-1,9968,58,8,93,7,0,1,0,0,0
344,11/03/2021,20210311,3,200,110,110,180,85,74,0,0,0,-1,9956,50,8,93,7,0,1,0,0,0
344,11/03/2021,20210311,4,200,110,120,180,95,79,0,0,0,-1,9942,62,8,89,7,0,1,0,0,0
344,11/03/2021,20210311,5,200,110,110,170,92,82,0,0,7,8,9935,28,8,93,7,0,1,0,0,0
344,11/03/2021,20210311,6,210,110,100,170,100,82,0,0,6,3,9928,70,6,88,7,0,1,0,0,0
344,11/03/2021,20210311,7,220,130,140,240,102,59,0,7,0,0,9925,61,5,74,5,0,0,0,0,0
344,11/03/2021,20210311,8,220,150,170,260,107,58,2,28,0,0,9916,61,7,71,5,0,0,0,0,0
344,11/03/2021,20210311,9,230,170,170,280,108,56,8,79,0,0,9921,60,8,70,5,0,0,0,0,0
344,11/03/2021,20210311,10,230,180,200,320,109,56,6,99,0,0,9922,60,7,70,5,0,0,0,0,0
344,11/03/2021,20210311,11,230,180,180,300,109,59,1,99,0,0,9934,59,8,71,7,0,0,0,0,0
344,11/03/2021,20210311,12,240,160,150,250,114,62,4,130,0,0,9945,58,8,70,7,0,0,0,0,0
344,11/03/2021,20210311,13,240,150,140,240,102,60,7,153,0,0,9958,59,8,74,7,0,0,0,0,0
344,11/03/2021,20210311,14,240,120,130,210,100,65,3,78,1,1,9963,60,8,78,7,0,1,0,0,0
344,11/03/2021,20210311,15,230,130,120,190,96,60,7,105,0,0,9967,65,7,78,7,0,0,0,0,0
344,11/03/2021,20210311,16,240,110,100,190,94,37,2,47,0,0,9970,72,8,67,5,0,0,0,0,0
344,11/03/2021,20210311,17,230,110,100,200,86,51,7,24,0,0,9972,63,8,78,5,0,0,0,0,0
344,11/03/2021,20210311,18,240,110,100,170,85,41,0,2,0,0,9979,66,8,74,7,0,0,0,0,0
344,11/03/2021,20210311,19,240,100,100,170,78,26,0,0,0,0,9989,80,8,69,5,0,0,0,0,0
344,11/03/2021,20210311,20,240,100,100,160,75,38,0,0,0,0,9991,74,8,77,5,0,0,0,0,0
344,11/03/2021,20210311,21,240,100,100,160,73,41,0,0,0,0,10002,69,8,80,5,0,0,0,0,0
344,11/03/2021,20210311,22,250,90,90,140,73,38,0,0,0,-1,10010,70,8,78,7,0,1,0,0,0
344,11/03/2021,20210311,23,250,90,90,150,71,34,0,0,0,0,10021,74,8,77,5,0,0,0,0,0
344,11/03/2021,20210311,24,250,90,90,150,70,35,0,0,0,0,10029,72,8,78,7,0,0,0,0,0
344,12/03/2021,20210312,1,250,80,80,140,67,33,0,0,0,0,10040,69,7,79,5,0,0,0,0,0
344,12/03/2021,20210312,2,250,90,80,140,62,30,0,0,0,0,10046,70,1,79,5,0,0,0,0,0
344,12/03/2021,20210312,3,240,70,70,120,57,25,0,0,0,0,10049,72,2,79,5,0,0,0,0,0
344,12/03/2021,20210312,4,230,70,80,120,53,26,0,0,0,0,10050,70,8,82,5,0,0,0,0,0
344,12/03/2021,20210312,5,220,70,70,120,55,28,0,0,0,0,10052,70,8,82,5,0,0,0,0,0
344,12/03/2021,20210312,6,220,80,80,120,55,26,0,0,0,0,10051,70,8,82,5,0,0,0,0,0
344,12/03/2021,20210312,7,220,70,80,120,58,30,3,11,0,0,10051,68,8,82,5,0,0,0,0,0
344,12/03/2021,20210312,8,210,80,90,140,67,36,2,40,0,0,10047,66,7,80,5,0,0,0,0,0
344,12/03/2021,20210312,9,210,90,90,150,74,44,1,55,0,0,10043,62,8,81,5,0,0,0,0,0
344,12/03/2021,20210312,10,210,100,100,160,71,50,0,38,4,7,10041,70,8,86,7,0,1,0,0,0
344,12/03/2021,20210312,11,220,100,100,150,80,53,3,84,0,0,10033,70,8,82,5,0,0,0,0,0
