# STN,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   IX,    M,    R,    S,    O,    Y
,,,,,,,,,,,,,,,,,,,,,,
260,17/07/2021,21,340,20,20,50,187,152,0,0,0,0,10257,75,0,80,5,0,0,0,0,0
260,17/07/2021,22,330,20,20,40,178,154,0,0,0,0,10256,70,0,85,5,0,0,0,0,0
260,17/07/2021,23,330,20,20,40,170,156,0,0,0,0,10256,65,0,91,5,0,0,0,0,0
260,17/07/2021,24,330,20,10,30,158,152,0,0,0,0,10254,65,0,96,5,0,0,0,0,0
260,18/07/2021,1,310,10,10,20,144,139,0,0,0,0,10250,60,0,97,5,0,0,0,0,0
260,18/07/2021,2,280,10,10,20,135,133,0,0,0,0,10248,7,0,99,7,1,0,0,0,0
260,18/07/2021,3,300,10,20,20,130,125,0,0,0,0,10247,63,0,97,7,1,0,0,0,0
260,18/07/2021,4,260,10,10,20,129,127,0,1,0,0,10245,2,0,99,7,1,0,0,0,0
260,18/07/2021,5,0,0,0,10,153,150,8,24,0,0,10246,56,0,98,7,1,0,0,0,0
260,18/07/2021,6,310,10,10,20,183,161,10,71,0,0,10245,70,0,86,7,0,0,0,0,0
260,18/07/2021,7,310,20,20,40,202,162,10,114,0,0,10246,75,0,78,5,0,0,0,0,0
260,18/07/2021,8,320,20,20,40,224,160,10,175,0,0,10245,80,0,66,5,0,0,0,0,0
260,18/07/2021,9,310,30,30,60,236,164,10,223,0,0,10245,81,0,63,5,0,0,0,0,0
260,18/07/2021,10,310,40,40,70,243,160,10,263,0,0,10242,80,0,59,5,0,0,0,0,0
260,18/07/2021,11,310,40,30,70,255,160,10,288,0,0,10239,81,0,55,5,0,0,0,0,0
260,18/07/2021,12,310,40,40,80,258,156,10,300,0,0,10236,80,1,53,5,0,0,0,0,0
260,18/07/2021,13,300,40,40,70,261,155,10,295,0,0,10234,79,0,52,5,0,0,0,0,0
260,18/07/2021,14,320,40,50,80,262,157,10,278,0,0,10232,81,1,52,5,0,0,0,0,0
260,18/07/2021,15,350,40,50,80,258,151,10,246,0,0,10232,81,0,51,5,0,0,0,0,0
260,18/07/2021,16,340,50,50,90,245,140,10,197,0,0,10231,82,0,51,5,0,0,0,0,0
260,18/07/2021,17,340,40,50,80,239,153,10,146,0,0,10228,82,0,58,5,0,0,0,0,0
260,18/07/2021,18,340,40,40,80,225,152,10,92,0,0,10227,82,0,63,5,0,0,0,0,0
260,18/07/2021,19,20,40,40,70,208,156,10,40,0,0,10229,75,0,72,5,0,0,0,0,0
260,18/07/2021,20,40,30,20,60,191,151,2,6,0,0,10230,75,0,77,5,0,0,0,0,0
260,18/07/2021,21,10,20,20,40,182,153,0,0,0,0,10230,70,0,82,5,0,0,0,0,0
260,18/07/2021,22,10,20,20,40,168,149,0,0,0,0,10231,70,0,88,5,0,0,0,0,0
260,18/07/2021,23,30,20,20,30,159,144,0,0,0,0,10232,70,1,90,5,0,0,0,0,0
260,18/07/2021,24,40,20,20,30,151,138,0,0,0,0,10232,65,0,92,5,0,0,0,0,0
260,19/07/2021,1,40,10,10,30,136,131,0,0,0,0,10230,65,0,96,5,0,0,0,0,0
260,19/07/2021,2,10,10,10,20,126,121,0,0,0,0,10228,60,0,97,5,0,0,0,0,0
260,19/07/2021,3,0,10,0,10,121,116,0,0,0,0,10230,62,1,97,5,0,0,0,0,0
260,19/07/2021,4,0,10,0,10,119,116,0,1,0,0,10230,3,2,98,7,1,0,0,0,0
260,19/07/2021,5,0,0,0,10,130,125,3,15,0,0,10229,61,2,97,7,1,0,0,0,0
260,19/07/2021,6,0,0,0,10,169,148,7,64,0,0,10228,70,8,87,7,0,0,0,0,0
260,19/07/2021,7,360,10,10,30,180,138,4,79,0,0,10231,75,8,76,5,0,0,0,0,0
260,19/07/2021,8,110,10,10,30,187,147,0,76,0,0,10232,75,8,77,5,0,0,0,0,0
260,19/07/2021,9,90,10,10,20,187,144,0,55,0,0,10232,75,8,75,5,0,0,0,0,0
260,19/07/2021,10,40,10,20,40,198,143,1,157,0,0,10229,75,7,70,5,0,0,0,0,0
260,19/07/2021,11,990,20,10,50,204,141,2,137,0,0,10227,80,7,67,5,0,0,0,0,0
260,19/07/2021,12,310,20,30,60,225,138,5,226,0,0,10222,80,7,57,5,0,0,0,0,0
260,19/07/2021,13,350,30,30,60,223,140,6,237,0,0,10220,79,6,59,5,0,0,0,0,0
260,19/07/2021,14,30,30,40,70,215,131,5,208,0,0,10219,78,4,58,5,0,0,0,0,0
260,19/07/2021,15,10,30,30,70,219,125,10,235,0,0,10217,75,1,55,5,0,0,0,0,0
260,19/07/2021,16,20,40,40,70,213,116,10,185,0,0,10216,80,0,53,5,0,0,0,0,0
260,19/07/2021,17,30,40,40,70,206,116,10,138,0,0,10215,80,0,56,5,0,0,0,0,0
260,19/07/2021,18,20,40,30,70,199,119,10,84,0,0,10214,81,0,60,5,0,0,0,0,0
260,19/07/2021,19,30,30,30,60,186,122,10,37,0,0,10213,80,0,66,5,0,0,0,0,0
260,19/07/2021,20,10,30,30,60,175,118,2,6,0,0,10214,80,0,69,5,0,0,0,0,0
260,19/07/2021,21,10,20,20,40,164,117,0,0,0,0,10216,75,0,73,5,0,0,0,0,0
260,19/07/2021,22,10,20,20,40,149,116,0,0,0,0,10217,75,0,80,5,0,0,0,0,0
260,19/07/2021,23,40,20,10,30,127,114,0,0,0,0,10217,65,0,92,5,0,0,0,0,0
260,19/07/2021,24,50,20,20,30,122,112,0,0,0,0,10218,64,0,93,5,0,0,0,0,0
260,20/07/2021,1,50,20,20,30,120,109,0,0,0,0,10217,61,0,93,5,0,0,0,0,0
260,20/07/2021,2,30,20,10,40,109,101,0,0,0,0,10215,58,0,94,7,0,0,0,0,0
260,20/07/2021,3,30,10,10,20,99,98,0,0,0,0,10217,10,0,98,7,0,0,0,0,0
260,20/07/2021,4,0,10,0,30,94,92,0,1,0,0,10217,56,0,98,7,0,0,0,0,0
260,20/07/2021,5,0,0,0,10,113,105,0,13,0,0,10217,59,0,95,7,0,0,0,0,0
260,20/07/2021,6,0,0,0,10,154,105,8,60,0,0,10218,60,0,73,5,0,0,0,0,0
260,20/07/2021,7,80,10,20,30,171,105,10,116,0,0,10220,76,0,64,5,0,0,0,0,0
260,20/07/2021,8,70,20,20,50,184,112,10,169,0,0,10222,76,0,62,5,0,0,0,0,0
260,20/07/2021,9,50,30,20,60,188,107,10,220,0,0,10222,71,0,59,5,0,0,0,0,0
260,20/07/2021,10,40,30,30,60,193,109,10,262,0,0,10223,70,1,58,5,0,0,0,0,0
260,20/07/2021,11,40,20,20,60,207,113,9,294,0,0,10220,76,1,54,5,0,0,0,0,0
260,20/07/2021,12,20,30,30,70,213,107,9,306,0,0,10218,79,1,50,5,0,0,0,0,0
260,20/07/2021,13,20,30,30,70,217,110,10,301,0,0,10216,76,0,50,5,0,0,0,0,0
260,20/07/2021,14,990,20,10,50,228,117,10,277,0,0,10213,76,1,49,5,0,0,0,0,0
260,20/07/2021,15,990,20,10,50,233,107,10,241,0,0,10211,72,0,45,5,0,0,0,0,0
260,20/07/2021,16,330,20,20,40,230,121,10,196,0,0,10210,77,2,50,5,0,0,0,0,0
260,20/07/2021,17,350,30,20,50,228,123,10,147,0,0,10210,80,1,51,5,0,0,0,0,0
260,20/07/2021,18,60,20,20,40,220,118,10,89,0,0,10213,76,0,52,5,0,0,0,0,0
260,20/07/2021,19,80,20,20,40,201,125,8,32,0,0,10214,80,2,61,5,0,0,0,0,0
260,20/07/2021,20,80,20,10,30,170,133,2,5,0,0,10218,75,8,78,5,0,0,0,0,0
260,20/07/2021,21,30,10,10,30,151,125,0,0,0,0,10223,70,8,84,5,0,0,0,0,0
260,20/07/2021,22,50,10,10,30,140,129,0,0,0,0,10223,65,6,93,5,0,0,0,0,0
260,20/07/2021,23,70,10,10,30,132,124,0,0,0,0,10226,63,0,94,5,0,0,0,0,0
260,20/07/2021,24,80,10,10,10,125,121,0,0,0,0,10226,58,0,97,7,0,0,0,0,0
260,21/07/2021,1,70,10,10,10,118,115,0,0,0,0,10224,29,0,98,7,1,0,0,0,0
260,21/07/2021,2,30,10,10,10,116,116,0,0,0,0,10225,4,0,100,7,1,0,0,0,0
260,21/07/2021,3,60,10,10,10,111,108,0,0,0,0,10225,36,0,98,7,1,0,0,0,0
260,21/07/2021,4,0,0,0,20,107,107,0,1,0,0,10227,9,0,100,7,1,0,0,0,0
260,21/07/2021,5,90,10,10,20,121,118,0,14,0,0,10230,58,0,98,7,1,0,0,0,0
260,21/07/2021,6,0,10,0,10,155,120,3,56,0,0,10234,62,0,80,7,0,0,0,0,0
260,21/07/2021,7,130,10,10,30,186,120,10,112,0,0,10238,66,0,65,5,0,0,0,0,0
260,21/07/2021,8,140,10,20,30,206,116,10,171,0,0,10240,74,0,56,5,0,0,0,0,0
260,21/07/2021,9,990,20,10,40,216,115,10,219,0,0,10241,75,0,52,5,0,0,0,0,0
260,21/07/2021,10,170,20,20,40,223,113,10,259,0,0,10240,80,0,49,5,0,0,0,0,0
260,21/07/2021,11,280,10,20,40,239,121,10,276,0,0,10238,79,1,47,5,0,0,0,0,0
260,21/07/2021,12,220,20,20,40,237,123,8,265,0,0,10235,77,4,48,5,0,0,0,0,0
260,21/07/2021,13,250,20,20,40,248,120,6,241,0,0,10235,75,3,44,5,0,0,0,0,0
260,21/07/2021,14,260,20,20,50,246,133,3,168,0,0,10234,80,7,49,5,0,0,0,0,0
260,21/07/2021,15,330,20,30,50,252,125,6,199,0,0,10231,78,5,45,5,0,0,0,0,0
260,21/07/2021,16,20,20,20,50,252,126,10,221,0,0,10229,78,6,45,5,0,0,0,0,0
260,21/07/2021,17,340,30,30,50,245,136,10,141,0,0,10228,76,0,50,5,0,0,0,0,0
260,21/07/2021,18,330,30,30,50,238,138,10,90,0,0,10229,75,6,53,5,0,0,0,0,0
260,21/07/2021,19,340,30,30,50,226,140,10,43,0,0,10229,75,3,58,5,0,0,0,0,0
260,21/07/2021,20,360,20,20,40,206,146,2,4,0,0,10232,62,1,68,5,0,0,0,0,0
260,21/07/2021,21,30,20,20,40,190,158,0,0,0,0,10234,65,1,81,5,0,0,0,0,0
260,21/07/2021,22,20,20,20,40,184,162,0,0,0,0,10234,66,0,86,5,0,0,0,0,0
260,21/07/2021,23,10,20,10,30,168,156,0,0,0,0,10233,61,0,92,5,0,0,0,0,0
260,21/07/2021,24,350,10,20,20,156,150,0,0,0,0,10231,60,0,96,5,0,0,0,0,0
260,22/07/2021,1,330,20,20,30,158,153,0,0,0,0,10230,57,0,96,7,0,0,0,0,0
260,22/07/2021,2,330,20,20,30,158,153,0,0,0,0,10229,56,0,97,7,0,0,0,0,0
260,22/07/2021,3,330,20,20,30,154,149,0,0,0,0,10230,45,0,97,7,0,0,0,0,0
260,22/07/2021,4,350,10,20,20,140,138,0,1,0,0,10228,33,0,98,7,0,0,0,0,0
260,22/07/2021,5,20,20,20,30,156,146,7,18,0,0,10230,57,1,94,7,0,0,0,0,0
260,22/07/2021,6,40,20,20,40,169,148,10,66,0,0,10231,60,0,87,5,0,0,0,0,0
260,22/07/2021,7,30,30,40,50,184,143,10,119,0,0,10232,71,1,77,5,0,0,0,0,0
260,22/07/2021,8,40,40,40,60,192,138,9,157,0,0,10234,75,5,70,5,0,0,0,0,0
260,22/07/2021,9,350,30,20,60,193,125,4,155,0,0,10233,80,7,64,5,0,0,0,0,0
260,22/07/2021,10,10,30,30,80,201,121,5,202,0,0,10235,74,7,59,5,0,0,0,0,0
260,22/07/2021,11,20,30,30,60,210,127,5,220,0,0,10232,80,6,59,5,0,0,0,0,0
260,22/07/2021,12,20,30,30,60,214,121,8,280,0,0,10228,80,3,55,5,0,0,0,0,0
260,22/07/2021,13,320,40,40,70,219,110,10,304,0,0,10224,80,1,49,5,0,0,0,0,0
260,22/07/2021,14,340,40,30,70,224,100,10,283,0,0,10222,80,0,45,5,0,0,0,0,0
260,22/07/2021,15,350,40,40,70,222,85,10,245,0,0,10217,80,0,41,5,0,0,0,0,0
260,22/07/2021,16,20,40,50,70,219,101,10,201,0,0,10214,82,0,47,5,0,0,0,0,0
260,22/07/2021,17,30,40,40,80,210,112,10,146,0,0,10211,81,0,53,5,0,0,0,0,0
260,22/07/2021,18,360,40,40,60,202,112,10,85,0,0,10210,81,0,56,5,0,0,0,0,0
260,22/07/2021,19,360,40,30,70,190,105,10,42,0,0,10212,83,0,57,5,0,0,0,0,0
260,22/07/2021,20,360,30,20,50,177,121,2,6,0,0,10214,80,0,69,5,0,0,0,0,0
260,22/07/2021,21,360,20,20,40,160,125,0,0,0,0,10213,75,0,79,5,0,0,0,0,0
260,22/07/2021,22,360,20,20,40,153,124,0,0,0,0,10213,70,0,82,5,0,0,0,0,0
260,22/07/2021,23,30,20,20,40,145,119,0,0,0,0,10213,70,0,84,5,0,0,0,0,0
260,22/07/2021,24,50,20,20,40,135,114,0,0,0,0,10212,70,0,87,5,0,0,0,0,0
260,23/07/2021,1,50,20,20,30,124,113,0,0,0,0,10210,65,0,92,5,0,0,0,0,0
260,23/07/2021,2,30,20,20,30,113,110,0,0,0,0,10209,63,0,97,5,0,0,0,0,0
260,23/07/2021,3,80,10,10,30,111,108,0,0,0,0,10206,58,6,98,7,0,0,0,0,0
260,23/07/2021,4,80,10,10,30,130,125,0,1,0,0,10202,63,8,97,5,0,0,0,0,0
260,23/07/2021,5,70,10,10,20,142,129,0,5,0,0,10200,65,8,91,5,0,0,0,0,0
260,23/07/2021,6,100,10,10,20,155,128,0,15,0,0,10200,70,8,83,5,0,0,0,0,0
260,23/07/2021,7,80,20,20,30,165,131,0,32,0,0,10199,75,8,80,5,0,0,0,0,0
260,23/07/2021,8,70,20,20,40,172,129,0,57,0,0,10199,75,8,75,5,0,0,0,0,0
260,23/07/2021,9,80,20,20,50,178,126,0,72,0,0,10199,75,8,71,5,0,0,0,0,0
260,23/07/2021,10,40,30,30,50,180,126,0,72,0,0,10193,75,8,70,5,0,0,0,0,0
260,23/07/2021,11,70,30,30,60,185,127,0,89,0,0,10190,80,8,69,5,0,0,0,0,0
260,23/07/2021,12,40,30,40,60,189,123,0,142,0,0,10184,76,8,65,5,0,0,0,0,0
260,23/07/2021,13,40,40,40,70,198,133,1,164,0,0,10175,80,8,66,5,0,0,0,0,0
260,23/07/2021,14,30,30,30,70,203,129,6,234,0,0,10173,77,4,62,5,0,0,0,0,0
260,23/07/2021,15,40,30,40,70,209,136,9,228,0,0,10168,74,1,63,5,0,0,0,0,0
260,23/07/2021,16,60,40,40,70,211,134,10,192,0,0,10161,80,1,61,5,0,0,0,0,0
260,23/07/2021,17,40,40,40,80,209,125,10,139,0,0,10156,80,0,58,5,0,0,0,0,0
260,23/07/2021,18,70,40,40,70,203,129,10,84,0,0,10149,81,1,62,5,0,0,0,0,0
260,23/07/2021,19,60,40,30,60,191,131,10,36,0,0,10147,80,1,68,5,0,0,0,0,0
260,23/07/2021,20,50,30,30,40,175,129,2,5,0,0,10145,75,1,74,5,0,0,0,0,0
260,23/07/2021,21,40,20,30,40,164,130,0,0,0,0,10143,75,2,79,5,0,0,0,0,0
260,23/07/2021,22,50,30,30,50,155,130,0,0,0,0,10139,69,7,85,5,0,0,0,0,0
260,23/07/2021,23,50,30,30,40,156,129,0,0,0,0,10138,70,7,84,5,0,0,0,0,0
260,23/07/2021,24,40,30,20,50,151,128,0,0,0,0,10136,70,8,86,5,0,0,0,0,0
260,24/07/2021,1,40,20,30,40,147,127,0,0,0,0,10130,65,8,88,5,0,0,0,0,0
260,24/07/2021,2,50,30,30,50,145,127,0,0,0,0,10119,63,8,89,5,0,0,0,0,0
260,24/07/2021,3,50,30,30,60,137,125,0,0,0,0,10115,60,1,92,5,0,0,0,0,0
260,24/07/2021,4,50,20,30,60,133,122,0,1,0,0,10106,59,8,93,7,0,0,0,0,0
260,24/07/2021,5,70,30,20,70,142,127,7,18,0,0,10109,61,8,90,5,0,0,0,0,0
260,24/07/2021,6,80,20,30,40,156,134,2,44,0,0,10105,63,8,86,5,0,0,0,0,0
260,24/07/2021,7,70,30,40,60,175,141,10,102,0,0,10100,68,8,80,5,0,0,0,0,0
260,24/07/2021,8,70,30,30,50,191,148,7,135,0,0,10096,72,8,76,5,0,0,0,0,0
260,24/07/2021,9,30,30,40,50,199,148,0,121,0,0,10089,71,8,72,5,0,0,0,0,0
260,24/07/2021,10,40,30,30,60,210,157,0,117,0,0,10091,71,8,71,5,0,0,0,0,0
260,24/07/2021,11,80,30,20,50,217,163,0,116,0,0,10093,69,8,71,5,0,0,0,0,0
260,24/07/2021,12,90,30,30,40,218,164,0,63,0,0,10090,72,8,71,5,0,0,0,0,0
260,24/07/2021,13,80,30,30,50,220,165,0,57,0,0,10088,71,8,71,5,0,0,0,0,0
260,24/07/2021,14,130,30,40,50,221,167,0,78,0,-1,10087,66,8,71,7,0,1,0,0,0
260,24/07/2021,15,190,20,10,50,213,170,0,46,0,-1,10091,61,8,76,7,0,1,0,0,0
260,24/07/2021,16,190,20,20,40,202,170,0,26,7,1,10093,59,8,81,7,0,1,0,0,0
260,24/07/2021,17,990,10,10,40,207,176,0,45,0,-1,10084,61,8,82,7,0,1,0,0,0
260,24/07/2021,18,160,10,10,30,203,171,0,25,0,0,10084,61,8,82,7,0,0,0,0,0
260,24/07/2021,19,990,10,10,30,198,173,0,9,0,0,10078,60,8,85,5,0,0,0,0,0
260,24/07/2021,20,250,10,10,30,183,172,0,2,0,0,10085,56,8,93,7,0,0,0,0,0
260,24/07/2021,21,230,20,10,40,176,165,0,0,0,0,10087,57,7,93,7,0,0,0,0,0
260,24/07/2021,22,30,0,10,20,163,158,0,0,0,0,10086,22,8,96,7,0,0,0,0,0
260,24/07/2021,23,320,10,10,10,158,155,0,0,0,0,10087,12,8,98,7,0,0,0,0,0
260,24/07/2021,24,290,10,20,30,154,151,0,0,0,0,10080,17,8,98,7,1,0,0,0,0
260,25/07/2021,1,230,20,30,30,172,167,0,0,0,0,10074,39,8,97,7,0,0,0,0,0
260,25/07/2021,2,290,20,10,40,173,166,0,0,0,0,10075,34,8,95,7,0,0,0,0,0
260,25/07/2021,3,250,10,10,30,170,164,0,0,0,0,10070,32,8,95,7,0,0,0,0,0
260,25/07/2021,4,220,20,20,30,166,163,0,0,0,0,10070,26,7,97,7,0,0,0,0,0
260,25/07/2021,5,0,10,0,30,170,166,2,13,0,0,10071,39,7,97,7,0,0,0,0,0
260,25/07/2021,6,190,20,30,40,182,159,2,44,0,0,10073,62,7,86,5,0,0,0,0,0
260,25/07/2021,7,190,20,20,50,196,165,9,109,0,0,10073,70,1,82,5,0,0,0,0,0
260,25/07/2021,8,180,20,10,40,215,167,10,169,0,0,10075,69,4,74,5,0,0,0,0,0
260,25/07/2021,9,180,20,20,50,224,161,10,217,0,0,10077,69,0,67,5,0,0,0,0,0
260,25/07/2021,10,160,20,30,50,230,168,4,197,0,0,10077,71,7,68,5,0,0,0,0,0
260,25/07/2021,11,200,30,30,60,243,152,7,246,0,0,10075,82,1,56,5,0,0,0,0,0
260,25/07/2021,12,220,40,40,80,256,150,10,314,0,0,10076,81,1,51,5,0,0,0,0,0
260,25/07/2021,13,990,30,10,70,248,164,6,231,0,0,10074,81,7,59,5,0,0,0,0,0
260,25/07/2021,14,40,20,20,50,230,164,3,111,0,-1,10076,80,8,66,7,0,1,0,1,0
260,25/07/2021,15,290,20,30,50,196,188,0,17,8,94,10084,29,8,94,7,0,1,0,1,0
260,25/07/2021,16,330,30,20,50,196,181,1,39,4,9,10079,62,8,91,7,0,1,0,1,0
260,25/07/2021,17,40,10,20,30,202,182,3,87,0,-1,10080,70,7,88,7,0,1,0,1,0
260,25/07/2021,18,30,20,20,50,206,183,10,80,0,0,10082,70,6,86,7,0,0,0,0,0
260,25/07/2021,19,60,20,20,40,196,176,10,35,0,0,10083,70,6,87,5,0,0,0,0,0
260,25/07/2021,20,130,20,20,40,192,174,0,7,0,0,10092,58,8,89,7,0,0,0,1,0
260,25/07/2021,21,130,30,20,70,182,171,0,1,9,83,10088,65,8,93,7,0,1,0,1,0
260,25/07/2021,22,90,20,10,30,173,171,0,0,4,4,10089,50,7,98,7,0,1,0,0,0
260,25/07/2021,23,130,10,10,50,162,159,0,0,0,0,10090,16,7,98,7,0,0,0,0,0
260,25/07/2021,24,50,10,10,10,152,152,0,0,0,0,10085,1,6,99,7,1,0,0,0,0
260,26/07/2021,1,60,10,10,20,148,148,0,0,0,0,10082,1,1,99,7,1,0,0,0,0
260,26/07/2021,2,100,10,10,20,147,147,0,0,0,0,10083,3,3,99,7,1,0,0,0,0
260,26/07/2021,3,130,10,20,20,146,146,0,0,0,0,10083,1,3,100,7,1,0,0,0,0
260,26/07/2021,4,160,10,10,20,151,148,0,1,0,0,10084,27,5,98,7,1,0,0,0,0
260,26/07/2021,5,150,20,20,40,166,163,5,18,0,0,10085,58,7,98,7,1,0,0,0,0
260,26/07/2021,6,150,20,30,50,179,168,8,62,0,0,10086,62,8,93,7,0,0,0,0,0
260,26/07/2021,7,190,30,30,60,184,170,8,96,0,0,10089,64,8,91,5,0,0,0,0,0
260,26/07/2021,8,190,30,30,60,192,171,1,81,0,0,10091,62,8,87,5,0,0,0,0,0
260,26/07/2021,9,170,40,40,60,198,171,2,118,0,0,10094,70,7,84,5,0,0,0,0,0
260,26/07/2021,10,180,30,20,50,210,171,2,142,0,0,10093,75,8,78,5,0,0,0,0,0
260,26/07/2021,11,150,30,30,60,221,165,6,223,0,0,10092,74,4,70,5,0,0,0,0,0
260,26/07/2021,12,150,40,50,80,219,169,7,228,0,0,10093,75,7,73,5,0,0,0,0,0
260,26/07/2021,13,170,40,60,90,204,161,3,186,0,0,10092,71,7,76,5,0,0,0,0,0
260,26/07/2021,14,220,40,40,80,204,166,1,127,0,-1,10094,67,8,78,7,0,1,0,1,0
260,26/07/2021,15,130,10,10,70,192,179,0,36,7,95,10097,65,8,92,7,0,1,0,1,0
260,26/07/2021,16,120,20,20,30,198,182,0,53,0,-1,10094,63,8,90,7,0,1,0,1,0
260,26/07/2021,17,220,20,20,40,193,180,0,32,3,1,10094,60,8,91,7,0,1,0,1,0
260,26/07/2021,18,230,30,20,50,188,171,0,23,0,0,10097,60,8,90,7,0,0,0,0,0
260,26/07/2021,19,230,20,20,50,185,174,2,14,0,0,10099,50,8,92,7,0,0,0,1,0
260,26/07/2021,20,230,20,20,70,171,164,0,1,7,15,10104,50,8,95,7,0,1,0,1,0
260,26/07/2021,21,230,20,20,30,175,172,0,0,9,19,10108,41,8,98,7,0,1,0,0,0
260,26/07/2021,22,230,20,20,30,178,174,0,0,2,1,10109,27,8,97,7,0,1,0,0,0
260,26/07/2021,23,210,20,20,60,175,171,0,0,7,70,10108,31,8,97,7,0,1,0,0,0
260,26/07/2021,24,240,20,20,40,174,169,0,0,0,-1,10110,23,8,97,7,0,1,0,1,0
260,27/07/2021,1,220,30,30,50,170,164,0,0,0,0,10110,38,8,96,7,0,0,0,0,0
260,27/07/2021,2,210,20,20,50,164,159,0,0,0,0,10106,31,4,96,7,0,0,0,0,0
260,27/07/2021,3,200,20,20,30,159,155,0,0,0,0,10106,13,5,97,7,0,0,0,0,0
260,27/07/2021,4,200,20,30,50,163,158,0,1,0,0,10104,18,7,97,7,0,0,0,0,0
260,27/07/2021,5,200,30,20,50,165,158,0,9,0,0,10105,30,8,95,7,0,0,0,0,0
260,27/07/2021,6,200,30,40,70,167,153,0,23,0,0,10104,56,8,91,7,0,0,0,0,0
260,27/07/2021,7,200,30,30,60,176,159,0,57,0,0,10107,57,8,89,7,0,0,0,0,0
260,27/07/2021,8,200,30,30,60,184,164,0,62,0,0,10107,59,8,88,7,0,0,0,0,0
260,27/07/2021,9,200,30,40,70,189,164,0,84,0,0,10108,58,8,85,7,0,0,0,0,0
260,27/07/2021,10,220,30,30,70,190,162,0,56,0,0,10110,61,8,83,5,0,0,0,0,0
260,27/07/2021,11,220,30,20,70,182,169,0,42,3,3,10111,58,8,92,7,0,1,0,0,0
260,27/07/2021,12,180,30,20,70,184,163,0,64,7,4,10107,70,8,87,7,0,1,0,0,0
260,27/07/2021,13,210,30,40,70,210,159,8,274,0,-1,10105,75,7,73,7,0,1,0,0,0
260,27/07/2021,14,200,40,40,70,220,154,7,239,0,0,10102,80,7,66,5,0,0,0,0,0
260,27/07/2021,15,190,40,30,70,212,159,1,106,0,0,10098,74,8,71,7,0,0,0,1,0
260,27/07/2021,16,250,30,20,90,178,167,0,20,9,30,10094,58,8,93,7,0,1,0,1,0
260,27/07/2021,17,140,10,10,40,182,162,0,39,0,-1,10092,70,8,87,7,0,1,0,1,0
260,27/07/2021,18,150,20,40,80,181,161,3,39,2,37,10088,23,8,88,7,0,1,0,0,0
260,27/07/2021,19,200,30,20,80,162,153,0,3,10,77,10095,65,8,94,7,0,1,0,1,0
260,27/07/2021,20,190,20,20,50,164,155,0,1,0,-1,10096,62,8,94,7,0,1,0,0,0
260,27/07/2021,21,180,30,20,50,160,152,0,0,0,-1,10096,65,8,94,7,0,1,0,0,0
260,27/07/2021,22,170,20,20,40,158,150,0,0,0,0,10097,58,8,95,7,0,0,0,0,0
260,27/07/2021,23,180,20,30,40,156,148,0,0,0,0,10097,58,2,94,7,0,0,0,0,0
260,27/07/2021,24,190,20,20,40,151,143,0,0,0,0,10092,58,0,94,7,0,0,0,0,0
260,28/07/2021,1,180,20,30,40,150,144,0,0,0,0,10088,56,0,95,7,0,0,0,0,0
260,28/07/2021,2,180,30,30,50,151,145,0,0,0,0,10085,56,1,96,7,0,0,0,0,0
260,28/07/2021,3,170,30,30,50,156,151,0,0,0,0,10083,56,7,96,7,0,0,0,0,0
260,28/07/2021,4,200,30,30,60,160,153,0,1,0,0,10083,56,8,95,7,0,0,0,0,0
260,28/07/2021,5,180,30,30,60,163,156,0,6,0,0,10082,56,8,95,7,0,0,0,0,0
260,28/07/2021,6,200,30,40,80,171,159,2,32,0,0,10082,59,7,92,7,0,0,0,0,0
260,28/07/2021,7,200,40,60,90,177,150,5,78,0,0,10081,64,5,84,5,0,0,0,0,0
260,28/07/2021,8,200,50,50,100,181,148,4,102,0,0,10081,74,8,80,5,0,0,0,0,0
260,28/07/2021,9,220,50,70,110,184,141,1,74,0,0,10082,75,8,76,5,0,0,0,0,0
260,28/07/2021,10,210,70,60,130,192,146,1,122,0,0,10083,75,8,74,5,0,0,0,0,0
260,28/07/2021,11,220,70,60,140,191,141,3,161,0,0,10082,75,8,72,5,0,0,0,0,0
260,28/07/2021,12,220,70,70,130,203,142,3,170,0,0,10083,80,8,67,5,0,0,0,0,0
260,28/07/2021,13,220,60,60,130,195,141,2,118,1,1,10085,75,8,70,7,0,1,0,0,0
260,28/07/2021,14,220,60,70,120,200,142,2,126,0,-1,10087,80,8,69,7,0,1,0,0,0
260,28/07/2021,15,220,60,40,120,173,157,0,55,5,30,10090,61,8,90,7,0,1,0,0,0
260,28/07/2021,16,220,40,40,80,179,157,0,52,3,2,10090,70,8,87,7,0,1,0,0,0
260,28/07/2021,17,230,40,50,100,190,143,5,78,0,0,10089,75,7,74,5,0,0,0,0,0
260,28/07/2021,18,230,50,40,100,188,135,4,53,0,0,10088,75,7,71,7,0,0,0,0,0
260,28/07/2021,19,220,50,40,90,183,129,8,33,0,-1,10087,75,6,71,7,0,1,0,0,0
260,28/07/2021,20,220,40,50,90,177,112,0,3,0,0,10090,80,4,65,5,0,0,0,0,0
260,28/07/2021,21,210,40,40,90,168,112,0,0,0,0,10087,80,2,69,7,0,0,0,0,0
260,28/07/2021,22,200,40,40,80,162,120,0,0,0,0,10085,75,5,75,5,0,0,0,0,0
